timestamp,equity,cash,position_qty,price
2026-01-28T00:08:23+00:00,999.992712,955.201026,0.0008965782,49958.48
2026-01-28T00:08:23+00:00,999.994227,966.392686,0.0006725666,49960.17
2026-01-28T00:08:56+00:00,1000.005338,955.197032,0.0008965841,49976.69
2026-01-28T00:08:57+00:00,1000.050875,966.404064,0.0006725666,50027.48
2026-01-28T00:09:03+00:00,1000.062538,955.193125,0.0008965846,50044.82
2026-01-28T00:09:03+00:00,999.998235,966.387998,0.0006725666,49973.1
2026-01-28T00:11:31+00:00,1000.025285,955.176862,0.0008967296,50013.32
2026-01-28T00:11:31+00:00,1000.046753,966.393364,0.0006725666,50037.26
2026-01-28T00:11:36+00:00,1000.015882,955.188531,0.000896702,49991.36
2026-01-28T00:11:36+00:00,1000.023728,966.395325,0.0006725666,50000.11
2026-01-28T00:11:42+00:00,1000.032815,955.186586,0.0008966803,50013.62
2026-01-28T00:11:42+00:00,999.99094,966.384859,0.0006725666,49966.92
2026-01-28T00:12:11+00:00,1000.035356,955.170637,0.0008967033,50032.96
2026-01-28T00:12:11+00:00,1000.033365,966.384362,0.0006725666,50030.74
2026-01-28T00:12:14+00:00,1000.013087,955.177285,0.0008967055,50000.59
2026-01-28T00:12:15+00:00,999.98181,966.376544,0.0006725666,49965.71
2026-01-28T00:14:30+00:00,1000.036699,955.160439,0.0008966766,50047.32
2026-01-28T00:14:30+00:00,999.975151,966.361161,0.0006725666,49978.68
2026-01-28T00:14:31+00:00,1000.011294,955.149414,0.0008966562,50032.42
2026-01-28T00:14:31+00:00,999.997333,966.357672,0.0006725666,50016.85
2026-01-28T00:16:39+00:00,1000.014854,955.138698,0.0008967537,50042.9
2026-01-28T00:16:39+00:00,999.949337,966.341293,0.0006725666,49969.84
2026-01-28T00:17:04+00:00,999.962661,955.131355,0.0008968117,49989.65
2026-01-28T00:17:04+00:00,999.960526,966.340759,0.0006725666,49987.27
2026-01-28T00:17:08+00:00,999.966794,955.13106,0.0008967758,49996.59
2026-01-28T00:17:08+00:00,999.925283,966.33038,0.0006725666,49950.3
2026-01-28T00:17:15+00:00,999.958729,955.122587,0.0008967223,50000.03
2026-01-28T00:17:16+00:00,999.982259,966.336262,0.0006725666,50026.27
2026-01-28T00:17:38+00:00,999.960145,955.130979,0.0008967019,49993.39
2026-01-28T00:17:38+00:00,999.972296,966.339299,0.0006725666,50006.94
2026-01-28T00:19:02+00:00,999.977965,955.126805,0.0008967475,50015.37
2026-01-28T00:19:02+00:00,999.954453,966.333421,0.0006725666,49989.15
2026-01-28T00:19:12+00:00,999.99289,955.115705,0.0008967134,50046.3
2026-01-28T00:19:12+00:00,999.943212,966.321003,0.0006725666,49990.9
2026-01-28T00:20:02+00:00,999.951713,955.11342,0.0008967024,50003.54
2026-01-28T00:20:02+00:00,999.983779,966.329019,0.0006725666,50039.3
2026-01-28T00:20:08+00:00,999.939645,955.128979,0.0008966853,49973.68
2026-01-28T00:20:08+00:00,999.999616,966.344008,0.0006725666,50040.56
2026-01-28T00:20:38+00:00,1000.000544,955.130197,0.0008966548,50041.94
2026-01-28T00:20:39+00:00,999.92128,966.324198,0.0006725666,49953.54
2026-01-28T00:20:42+00:00,999.957349,955.121287,0.0008965927,50007.17
2026-01-28T00:20:43+00:00,999.947747,966.321799,0.0006725666,49996.46
2026-01-28T00:20:53+00:00,999.946187,955.118555,0.0008966577,49994.14
2026-01-28T00:21:03+00:00,999.960793,943.910938,0.0011207633,50010.43
2026-01-28T00:21:03+00:00,999.960121,955.11842,0.0008966577,50009.83
2026-01-28T00:21:04+00:00,999.923465,943.921319,0.0011207389,49968.95
2026-01-28T00:21:04+00:00,999.969393,955.127603,0.0008966577,50009.93
2026-01-28T00:21:30+00:00,999.982287,943.917023,0.0011207604,50024.31
2026-01-28T00:21:30+00:00,999.933366,955.117821,0.0008966577,49980.66
2026-01-28T00:21:44+00:00,999.909309,943.92411,0.0011207389,49953.83
2026-01-28T00:21:44+00:00,999.93578,955.123114,0.0008966577,49977.45
2026-01-28T00:21:52+00:00,999.956565,943.920074,0.0011207157,50000.63
2026-01-28T00:23:00+00:00,999.947711,932.720665,0.0013447365,49992.73
2026-01-28T00:23:00+00:00,999.941082,943.918969,0.0011207157,49987.8
2026-01-28T00:23:01+00:00,999.924518,932.725059,0.0013447148,49973.02
2026-01-28T00:23:01+00:00,1000.000548,943.931634,0.0011207157,50029.56
2026-01-28T12:24:10+00:00,999.932027,932.803509,0.0013434189,49968.42
2026-01-28T12:24:10+00:00,1000.000085,943.942917,0.0011207157,50019.08
2026-01-28T12:24:15+00:00,999.932461,932.818598,0.0013433858,49958.74
2026-01-28T12:24:15+00:00,1000.007731,943.955393,0.0011207157,50014.77
2026-01-28T12:24:20+00:00,1000.031524,932.814612,0.001343371,50036.0
2026-01-28T12:24:20+00:00,999.988388,943.948243,0.0011207157,50003.89
2026-01-28T12:24:36+00:00,999.935109,932.826682,0.0013433413,49956.35
2026-01-28T12:24:36+00:00,999.9375,943.94864,0.0011207157,49958.13
2026-01-28T12:25:09+00:00,999.990656,932.815083,0.0013433621,50005.56
2026-01-28T12:25:10+00:00,999.970143,943.94524,0.0011207157,49990.29
2026-01-28T12:25:29+00:00,999.999147,932.80873,0.0013433739,50016.17
2026-01-28T12:25:29+00:00,999.961761,943.939043,0.0011207157,49988.34
2026-01-28T12:25:36+00:00,999.928083,932.81692,0.0013433439,49958.29
2026-01-28T12:25:36+00:00,999.954265,943.943382,0.0011207157,49977.78
2026-01-28T12:25:57+00:00,1000.012139,932.808793,0.0013432765,50029.42
2026-01-28T12:25:57+00:00,999.920379,943.928179,0.0011207157,49961.11
2026-01-28T12:26:03+00:00,999.927462,932.809154,0.0013432412,49967.43
2026-01-28T12:26:03+00:00,999.981689,943.937162,0.0011207157,50007.8
2026-01-28T12:26:46+00:00,999.918369,932.82238,0.0013432281,49951.3
2026-01-28T12:26:46+00:00,999.981003,943.947538,0.0011207157,49997.93
2026-01-28T12:27:17+00:00,999.936208,932.829547,0.0013432626,49957.96
2026-01-28T12:27:17+00:00,1000.026019,943.962418,0.0011207157,50024.82
2026-01-28T12:28:28+00:00,1000.050327,932.822589,0.0013433052,50046.51
2026-01-28T12:28:28+00:00,999.978998,943.950598,0.0011207157,49993.41
2026-01-28T12:28:40+00:00,1000.001905,932.818862,0.0013432888,50013.85
2026-01-28T12:28:40+00:00,999.999339,943.950173,0.0011207157,50011.94
2026-01-28T12:29:02+00:00,1000.014738,932.817351,0.0013432578,50025.68
2026-01-28T12:29:03+00:00,1000.032482,943.953113,0.0011207157,50038.89
2026-01-28T12:30:00+00:00,999.976335,932.829541,0.001343237,49988.79
2026-01-28T12:30:00+00:00,1000.041079,943.963838,0.0011207157,50036.99
2026-01-28T12:30:33+00:00,999.974542,932.845312,0.0013431858,49977.62
2026-01-28T12:30:33+00:00,999.979498,943.964659,0.0011207157,49981.31
2026-01-28T12:30:51+00:00,1000.008357,932.840726,0.001343163,50007.06
2026-01-28T12:30:51+00:00,1000.038282,943.969615,0.0011207157,50029.34
2026-01-28T12:31:18+00:00,1000.020194,932.845082,0.0013431477,50013.2
2026-01-28T12:31:18+00:00,1000.032591,943.971668,0.0011207157,50022.43
2026-01-28T12:31:39+00:00,999.975681,932.855699,0.0013431612,49971.65
2026-01-28T12:31:39+00:00,999.977078,943.9719,0.0011207157,49972.69
2026-01-28T12:32:00+00:00,999.993956,932.853876,0.0013431307,49987.75
2026-01-28T12:32:00+00:00,1000.007737,943.974182,0.0011207157,49998.01
2026-01-28T12:32:01+00:00,999.97054,932.862389,0.001343108,49964.82
2026-01-28T12:32:07+00:00,999.982077,921.751287,0.0015654483,49973.41
2026-01-28T12:32:08+00:00,1000.025753,932.868592,0.001343108,50001.31
2026-01-28T12:32:22+00:00,1000.018863,921.752168,0.0015654535,49996.18
2026-01-28T12:32:22+00:00,1000.019395,932.868668,0.001343108,49996.52
2026-01-28T12:33:30+00:00,1000.083368,921.729184,0.0015657012,50044.15
2026-01-28T12:33:30+00:00,999.992729,932.855782,0.001343108,49986.26
2026-01-28T12:33:33+00:00,1000.063068,921.719089,0.0015656699,50038.63
2026-01-28T12:33:33+00:00,999.942057,932.83858,0.001343108,49961.34
2026-01-28T12:34:17+00:00,1000.000603,921.705531,0.0015657471,50004.93
2026-01-28T12:34:17+00:00,999.986825,932.836621,0.001343108,49996.13
2026-01-28T12:34:31+00:00,999.950682,921.712902,0.0015657194,49969.22
2026-01-28T12:34:31+00:00,1000.03307,932.848335,0.001343108,50021.84
2026-01-28T12:34:33+00:00,1000.045305,921.711463,0.0015657077,50030.95
2026-01-28T12:34:54+00:00,999.934281,910.586983,0.0017883752,49960.04
2026-01-28T12:34:55+00:00,1000.040296,921.724663,0.0015657077,50019.32
2026-01-28T12:34:56+00:00,999.984666,910.593961,0.0017883939,49983.79
2026-01-28T12:34:56+00:00,1000.064876,899.455117,0.0020110432,50028.64
2026-01-28T12:34:56+00:00,999.935244,910.581452,0.001788357,49964.18
2026-01-28T12:34:56+00:00,1000.001467,921.714188,0.0015657077,50001.21
2026-01-28T12:34:56+00:00,1000.059195,910.574003,0.0017883418,50038.08
2026-01-28T12:34:57+00:00,1000.065168,921.714932,0.0015657077,50041.42
2026-01-28T12:34:57+00:00,1000.032898,910.579877,0.0017883161,50020.81
2026-01-28T12:34:58+00:00,1000.07884,921.720651,0.0015657077,50046.5
2026-01-28T12:35:02+00:00,999.935954,910.600222,0.0017883155,49955.24
2026-01-28T12:35:02+00:00,1000.102911,921.741433,0.0015657077,50048.6
2026-01-28T12:35:03+00:00,999.991213,910.61758,0.001788286,49977.26
2026-01-28T12:35:03+00:00,1000.068557,921.75106,0.0015657077,50020.51
2026-01-28T12:35:08+00:00,1000.10319,910.612467,0.0017882898,50042.63
2026-01-28T12:35:08+00:00,999.982963,921.736096,0.0015657077,49975.4
2026-01-28T12:35:46+00:00,999.960214,910.613816,0.0017883275,49960.87
2026-01-28T12:35:46+00:00,1000.017816,921.743266,0.0015657077,49993.08
2026-01-28T12:36:21+00:00,1000.072302,910.606781,0.0017883133,50027.88
2026-01-28T12:36:21+00:00,1000.062878,921.742093,0.0015657077,50022.61
2026-01-28T12:36:24+00:00,1000.080383,910.605604,0.001788287,50033.79
2026-01-28T12:36:24+00:00,1000.024999,921.7352,0.0015657077,50002.82
2026-01-28T12:36:27+00:00,999.959067,910.615399,0.0017882786,49960.71
2026-01-28T12:36:28+00:00,999.948481,921.733882,0.0015657077,49954.79
2026-01-28T12:36:33+00:00,1000.025827,910.605736,0.0017882519,50004.19
2026-01-28T12:36:33+00:00,1000.007157,921.731559,0.0015657077,49993.75
2026-01-28T12:36:39+00:00,999.989856,910.60985,0.0017882188,49982.7
2026-01-28T12:36:39+00:00,1000.00105,921.732952,0.0015657077,49988.96
2026-01-28T12:36:44+00:00,1000.026744,910.604652,0.0017882498,50005.37
2026-01-28T12:36:45+00:00,1000.094447,921.741377,0.0015657077,50043.23
2026-01-28T12:37:01+00:00,1000.034277,910.616713,0.0017881796,50004.8
2026-01-28T12:37:01+00:00,999.986729,899.498917,0.0020106325,49978.21
2026-01-28T12:37:01+00:00,999.986086,910.617595,0.0017881605,49977.89
2026-01-28T12:37:01+00:00,1000.070433,921.745813,0.0015657077,50025.06
2026-01-28T12:37:10+00:00,1000.068288,910.619045,0.0017881377,50023.69
2026-01-28T12:37:10+00:00,1000.044774,921.742888,0.0015657077,50010.54
2026-01-28T12:37:22+00:00,1000.032593,910.621784,0.0017881175,50002.76
2026-01-28T12:37:22+00:00,1000.036455,921.743368,0.0015657077,50004.92
2026-01-28T12:37:24+00:00,1000.085822,910.613095,0.001788151,50036.45
2026-01-28T12:37:24+00:00,999.996289,921.73223,0.0015657077,49986.38
2026-01-28T12:37:59+00:00,999.99762,910.613462,0.0017881399,49987.23
2026-01-28T12:37:59+00:00,1000.07755,921.742173,0.0015657077,50031.93
2026-01-28T12:38:03+00:00,1000.008001,910.626679,0.0017880731,49987.51
2026-01-28T12:38:03+00:00,1000.072586,921.750205,0.0015657077,50023.63
2026-01-28T12:38:11+00:00,1000.046737,910.627907,0.001788122,50007.12
2026-01-28T12:38:13+00:00,1000.013209,899.509732,0.0020105372,49988.37
2026-01-28T12:38:13+00:00,999.99431,910.625816,0.001788122,49978.97
2026-01-28T12:38:20+00:00,1000.041767,899.504377,0.0020105262,50005.51
2026-01-28T12:38:20+00:00,1000.019852,910.623392,0.001788122,49994.61
2026-01-28T12:38:35+00:00,1000.062588,899.499455,0.0020105184,50018.51
2026-01-28T12:38:35+00:00,1000.072098,910.624444,0.001788122,50023.24
2026-01-28T12:38:50+00:00,1000.011946,899.506379,0.0020105295,49989.6
2026-01-28T12:38:50+00:00,1000.066974,910.630531,0.001788122,50016.97
2026-01-28T12:39:07+00:00,1000.050774,899.508394,0.0020105295,50007.91
2026-01-28T12:39:07+00:00,1000.055539,910.631058,0.001788122,50010.28
2026-01-28T12:39:08+00:00,1000.110255,899.503278,0.0020104958,50040.88
2026-01-28T12:39:08+00:00,1000.026096,910.62175,0.001788122,49999.02
2026-01-28T12:39:13+00:00,1000.044048,899.501221,0.0020104922,50009.06
2026-01-28T12:39:13+00:00,999.99061,910.615839,0.001788122,49982.48
2026-01-28T12:39:25+00:00,1000.04597,899.494732,0.0020104843,50013.44
2026-01-28T12:39:25+00:00,999.992973,910.609978,0.001788122,49987.08
2026-01-28T12:39:26+00:00,1000.003702,899.494229,0.0020104677,49993.08
2026-01-28T12:39:26+00:00,1000.066851,910.616961,0.001788122,50024.49
2026-01-28T12:39:27+00:00,999.992322,899.504114,0.0020104554,49982.81
2026-01-28T12:39:27+00:00,999.962105,910.61362,0.001788122,49967.78
2026-01-28T12:39:31+00:00,1000.040425,899.496033,0.0020104222,50011.58
2026-01-28T12:39:31+00:00,1000.016963,910.611025,0.001788122,49999.91
2026-01-28T12:39:32+00:00,999.978644,899.501902,0.0020104001,49978.48
2026-01-28T12:39:32+00:00,1000.101137,910.624569,0.001788122,50039.41
2026-01-28T12:39:37+00:00,1000.098598,899.502218,0.0020104001,50037.99
2026-01-28T12:39:37+00:00,999.930147,888.398491,0.0022326782,49954.2
2026-01-28T12:39:37+00:00,1000.008313,899.51,0.0020104001,49989.21
2026-01-28T12:39:37+00:00,1000.008675,910.621548,0.001788122,49989.39
2026-01-28T12:39:40+00:00,1000.091787,899.499667,0.0020104001,50035.87
2026-01-28T12:39:40+00:00,1000.00355,910.611792,0.001788122,49991.98
2026-01-28T12:40:07+00:00,999.996934,899.499323,0.0020104235,49988.28
2026-01-28T12:40:07+00:00,999.947578,910.606335,0.001788122,49963.73
2026-01-28T12:40:22+00:00,999.941534,899.502378,0.0020103774,49960.35
2026-01-28T12:40:22+00:00,1000.078039,910.621426,0.001788122,50028.25
2026-01-28T12:40:42+00:00,999.958914,899.518116,0.0020103587,49961.63
2026-01-28T12:40:42+00:00,999.98338,910.624131,0.001788122,49973.8
2026-01-28T12:40:58+00:00,999.992983,899.517647,0.0020103442,49979.17
2026-01-28T12:40:59+00:00,1000.098164,910.635757,0.001788122,50031.49
2026-01-28T12:41:02+00:00,999.990108,899.5291,0.0020103838,49971.06
2026-01-28T12:41:02+00:00,1000.08747,910.646521,0.001788122,50019.49
2026-01-28T12:41:23+00:00,1000.076527,899.528359,0.0020104258,50013.37
2026-01-28T12:41:23+00:00,999.949227,910.632445,0.001788122,49950.05
2026-01-28T12:41:46+00:00,1000.072876,899.513338,0.0020104188,50019.2
2026-01-28T12:41:46+00:00,1000.067749,888.39681,0.0022326753,50016.65
2026-01-28T12:41:46+00:00,999.996638,899.50827,0.0020103785,49984.8
2026-01-28T12:41:47+00:00,1000.079365,910.626865,0.001788122,50025.95
2026-01-28T12:42:02+00:00,999.975332,899.521011,0.0020103823,49967.77
2026-01-28T12:42:02+00:00,1000.102911,910.64097,0.001788122,50031.23
2026-01-28T12:42:06+00:00,999.998324,899.529382,0.002010475,49972.74
2026-01-28T12:42:06+00:00,999.989357,910.639978,0.001788122,49968.28
2026-01-28T12:42:08+00:00,1000.111629,899.515826,0.002010442,50036.66
2026-01-28T12:42:08+00:00,999.941083,910.621119,0.001788122,49951.83
2026-01-28T12:42:15+00:00,1000.094969,899.496403,0.0020104478,50037.89
2026-01-28T12:42:15+00:00,999.942255,910.604231,0.001788122,49961.93
2026-01-28T12:42:20+00:00,999.993682,899.490337,0.0020104412,49990.69
2026-01-28T12:42:20+00:00,999.98938,910.603755,0.001788122,49988.55
2026-01-28T12:42:46+00:00,999.929603,899.498647,0.0020104237,49955.12
2026-01-28T12:42:46+00:00,1000.086496,888.37731,0.002232703,50033.16
2026-01-28T12:42:46+00:00,1000.06111,899.497239,0.0020104013,50021.79
2026-01-28T12:42:46+00:00,1000.11523,910.622032,0.001788122,50048.71
2026-01-28T12:42:52+00:00,999.99632,899.512009,0.0020104015,49982.21
2026-01-28T12:42:52+00:00,999.959992,910.618016,0.001788122,49964.14
2026-01-28T12:43:10+00:00,1000.033931,899.498537,0.0020104871,50005.49
2026-01-28T12:43:10+00:00,999.969274,910.610864,0.001788122,49973.33
2026-01-28T12:44:01+00:00,999.946422,899.492198,0.0020106709,49960.55
2026-01-28T12:44:01+00:00,999.958164,910.612164,0.001788122,49966.39
2026-01-28T12:44:25+00:00,999.958736,899.495424,0.0020106049,49966.71
2026-01-28T12:44:25+00:00,999.965753,910.612941,0.001788122,49970.2
2026-01-28T12:44:30+00:00,999.992271,899.492674,0.0020105939,49985.03
2026-01-28T12:44:30+00:00,1000.008034,910.614685,0.001788122,49992.87
2026-01-28T12:44:35+00:00,999.998253,899.494914,0.0020105734,49987.4
2026-01-28T12:44:35+00:00,1000.038203,910.619105,0.001788122,50007.27
2026-01-28T12:46:32+00:00,1000.08659,899.4981,0.0020103895,50034.33
2026-01-28T12:46:32+00:00,1000.028067,910.612635,0.001788122,50005.22
2026-01-28T12:46:33+00:00,1000.107102,899.488496,0.0020103851,50049.42
2026-01-28T12:46:34+00:00,1000.051274,910.606462,0.001788122,50021.65
2026-01-28T12:46:35+00:00,999.956289,899.502343,0.0020103442,49968.53
2026-01-28T12:46:35+00:00,1000.020982,910.613614,0.001788122,50000.71
2026-01-28T12:46:41+00:00,1000.024272,899.50349,0.0020103131,50002.55
2026-01-28T12:46:42+00:00,999.996891,910.610587,0.001788122,49988.93
2026-01-28T12:46:51+00:00,1000.016453,899.503718,0.0020102599,49999.87
2026-01-28T12:46:51+00:00,999.929309,910.600958,0.001788122,49956.52
2026-01-28T12:46:54+00:00,999.940145,899.50356,0.0020102361,49962.58
2026-01-28T12:46:54+00:00,999.946296,910.601637,0.001788122,49965.64
2026-01-28T12:47:45+00:00,1000.022488,899.492988,0.0020102583,50008.25
2026-01-28T12:47:45+00:00,999.994927,910.598592,0.001788122,49994.54
2026-01-28T12:47:47+00:00,1000.00537,899.492799,0.0020102361,50000.38
2026-01-28T12:47:47+00:00,1000.032709,910.601613,0.001788122,50013.98
2026-01-28T12:47:52+00:00,1000.08587,899.486193,0.0020102362,50043.71
2026-01-28T12:47:53+00:00,1000.088061,888.370531,0.0022323504,50044.8
2026-01-28T12:47:53+00:00,999.918849,899.469356,0.0020102362,49969.0
2026-01-28T12:47:53+00:00,1000.002394,910.577413,0.001788122,50010.56
2026-01-28T12:47:58+00:00,999.938219,899.477328,0.0020102362,49974.67
2026-01-28T12:47:58+00:00,999.949315,910.578639,0.001788122,49980.19
2026-01-28T12:47:59+00:00,1000.062181,899.463301,0.0020102363,50043.31
2026-01-28T12:47:59+00:00,1000.045275,910.576771,0.001788122,50034.9
2026-01-28T12:48:37+00:00,1000.055539,899.458391,0.002010309,50040.64
2026-01-28T12:48:37+00:00,999.884422,910.557859,0.001788122,49955.52
2026-01-28T12:50:28+00:00,999.999916,899.430247,0.0020105847,50020.11
2026-01-28T12:50:28+00:00,1000.026758,910.560829,0.001788122,50033.46
2026-01-28T12:50:55+00:00,999.946203,899.431556,0.002010759,49988.41
2026-01-28T12:50:56+00:00,999.894928,910.555151,0.001788122,49962.91
2026-01-28T12:50:59+00:00,1000.025676,899.413328,0.002010798,50036.03
2026-01-28T12:51:00+00:00,999.995212,910.551778,0.001788122,50020.88
2026-01-28T12:51:11+00:00,999.929713,899.420855,0.0020108106,49984.25
2026-01-28T12:51:11+00:00,999.864744,910.544583,0.001788122,49951.94
2026-01-28T12:51:21+00:00,1000.037119,899.401303,0.0020107723,50048.34
2026-01-28T12:51:21+00:00,999.93658,910.53345,0.001788122,49998.34
2026-01-28T12:51:25+00:00,1000.018047,899.390976,0.002010776,50043.9
2026-01-28T12:51:31+00:00,999.868104,888.261238,0.0022335074,49969.33
2026-01-28T12:51:31+00:00,999.858589,899.390027,0.002010776,49965.07
2026-01-28T12:51:33+00:00,1000.002822,888.248662,0.0022334394,50036.8
2026-01-28T12:51:34+00:00,999.942273,899.383991,0.002010776,50009.69
2026-01-28T12:51:35+00:00,999.897212,888.251585,0.0022334807,49987.28
2026-01-28T12:51:35+00:00,999.882627,899.382536,0.002010776,49980.75
2026-01-28T12:51:51+00:00,1000.003033,888.2402,0.0022334418,50040.63
2026-01-28T12:51:51+00:00,999.999906,899.382225,0.002010776,50039.23
2026-01-28T12:51:56+00:00,999.833896,888.257187,0.0022334697,49956.67
2026-01-28T12:51:57+00:00,999.963817,899.395179,0.002010776,50014.84
2026-01-28T12:51:59+00:00,999.914794,888.263172,0.0022334586,49990.46
2026-01-28T12:51:59+00:00,999.911042,899.394805,0.002010776,49988.78
2026-01-28T12:52:04+00:00,999.935996,888.25867,0.0022334934,50001.19
2026-01-28T12:52:04+00:00,999.867718,899.387996,0.002010776,49970.62
2026-01-28T12:52:09+00:00,999.868381,888.258602,0.0022334932,49970.95
2026-01-28T12:52:09+00:00,999.988074,899.399932,0.002010776,50024.54
2026-01-28T12:52:10+00:00,999.88641,888.270462,0.0022334813,49973.98
2026-01-28T12:52:10+00:00,1000.012646,899.412519,0.002010776,50030.5
2026-01-28T12:52:18+00:00,1000.0489,888.267861,0.002233453,50048.53
2026-01-28T12:52:18+00:00,1000.044389,899.412069,0.002010776,50046.51
2026-01-28T12:52:32+00:00,999.977872,888.276127,0.002233435,50013.43
2026-01-28T12:52:32+00:00,999.928469,877.145837,0.0024560795,49991.31
2026-01-28T12:52:33+00:00,999.977001,888.281253,0.0022334205,50011.07
2026-01-28T12:52:33+00:00,999.8461,899.402894,0.002010776,49952.46
2026-01-28T12:52:45+00:00,1000.011225,888.264603,0.0022333878,50034.58
2026-01-28T12:52:45+00:00,999.982905,899.400071,0.002010776,50021.9
2026-01-28T12:53:03+00:00,1000.033818,888.26258,0.0022333156,50047.22
2026-01-28T12:53:03+00:00,1000.019793,899.398674,0.002010776,50040.94
2026-01-28T12:53:07+00:00,999.980221,888.268075,0.0022332933,50021.26
2026-01-28T12:53:07+00:00,999.912642,899.39194,0.002010776,49991.0
2026-01-28T12:53:12+00:00,999.935926,888.267063,0.002233262,50002.58
2026-01-28T12:53:12+00:00,999.828596,899.381248,0.002010776,49954.52
2026-01-28T12:53:21+00:00,999.887733,888.262192,0.0022332286,49983.93
2026-01-28T12:53:21+00:00,999.987134,899.391149,0.002010776,50028.44
2026-01-28T12:53:29+00:00,999.980498,888.26435,0.0022332001,50025.14
2026-01-28T12:53:48+00:00,999.945147,877.142608,0.0024555935,50009.31
2026-01-28T12:53:48+00:00,999.931346,888.263101,0.0022332001,50003.69
2026-01-28T12:54:05+00:00,999.835051,877.153057,0.0024555763,49960.57
2026-01-28T12:54:06+00:00,999.925391,888.271282,0.0022332001,49997.36
2026-01-28T12:54:06+00:00,1000.039485,877.142411,0.002455562,50048.45
2026-01-28T12:54:27+00:00,999.955898,866.020034,0.0026779455,50014.41
2026-01-28T12:54:28+00:00,999.953247,877.142191,0.002455562,50013.42
2026-01-28T12:54:34+00:00,999.987085,866.01836,0.0026779177,50027.2
2026-01-28T12:54:35+00:00,999.912853,877.136028,0.002455562,49999.48
2026-01-28T12:54:38+00:00,999.934093,866.02311,0.0026777843,50008.13
2026-01-28T12:54:38+00:00,1000.00393,854.905173,0.002899991,50034.21
2026-01-28T12:54:38+00:00,999.780051,866.006731,0.0026777687,49957.01
2026-01-28T12:54:38+00:00,999.881404,877.115924,0.002455562,49994.86
2026-01-28T12:55:30+00:00,999.898937,866.005557,0.0026777605,50002.0
2026-01-28T12:55:30+00:00,1000.024952,877.12638,0.002455562,50049.06
2026-01-28T12:55:30+00:00,999.84744,866.023068,0.0026777315,49976.77
2026-01-28T12:55:30+00:00,999.962823,877.135954,0.002455562,50019.86
2026-01-28T12:55:34+00:00,1000.03261,866.016415,0.0026777383,50048.28
2026-01-28T12:55:34+00:00,999.81641,877.118015,0.002455562,49967.54
2026-01-28T12:56:00+00:00,999.957924,866.001963,0.0026777712,50025.17
2026-01-28T12:56:15+00:00,999.759367,854.903913,0.0028999499,49951.02
